origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
ABQ,2017,4,12,15,41,24.08,50.63,360,4.60312,5.297178433599999,NA,1028.9,10,2017-04-12T21:00:00Z
ABQ,2017,4,12,16,42.08,24.08,48.56,0,0,0,NA,1028.9,10,2017-04-12T22:00:00Z
ABQ,2017,4,12,17,44.96,21.92,39.72,0,0,0,NA,1028,10,2017-04-12T23:00:00Z
ABQ,2017,4,12,18,48.02,19.94,32.53,250,8.05546,9.2700622588,NA,1026.7,10,2017-04-13T00:00:00Z
ABQ,2017,4,12,19,51.08,19.04,27.93,0,0,0,NA,1025,10,2017-04-13T01:00:00Z
ABQ,2017,4,12,20,53.06,15.98,22.75,NA,5.7539,6.621473041999999,NA,1023.9,10,2017-04-13T02:00:00Z
ABQ,2017,4,12,21,55.04,12.02,17.79,NA,4.60312,5.297178433599999,NA,1022.5,10,2017-04-13T03:00:00Z
ABQ,2017,4,12,22,57.02,10.04,15.16,210,4.60312,5.297178433599999,NA,1021.3,10,2017-04-13T04:00:00Z
ABQ,2017,4,12,23,59,6.08,11.81,NA,4.60312,5.297178433599999,NA,1020.7,10,2017-04-13T05:00:00Z
ABQ,2017,4,13,0,60.08,-0.94,8.21,330,16.11092,18.5401245176,NA,1020.6,10,2017-04-13T06:00:00Z
ABQ,2017,4,13,1,57.02,1.04,10.05,330,13.809359999999998,15.891535300799996,NA,1021.4,10,2017-04-13T07:00:00Z
ABQ,2017,4,13,2,55.04,3.92,12.34,330,11.5078,13.242946083999998,NA,1022.1,10,2017-04-13T08:00:00Z
ABQ,2017,4,13,3,53.96,6.08,14.17,340,13.809359999999998,15.891535300799996,NA,1022.5,10,2017-04-13T09:00:00Z
ABQ,2017,4,13,4,51.08,6.98,16.42,350,6.904679999999999,7.945767650399998,NA,1023.5,10,2017-04-13T10:00:00Z
ABQ,2017,4,13,5,48.92,8.96,19.45,20,8.05546,9.2700622588,NA,1023.9,10,2017-04-13T11:00:00Z
ABQ,2017,4,13,6,48.92,10.94,21.25,340,9.20624,10.594356867199998,NA,1023.6,10,2017-04-13T12:00:00Z
ABQ,2017,4,13,7,46.04,12.02,24.85,70,6.904679999999999,7.945767650399998,NA,1023.6,10,2017-04-13T13:00:00Z
ABQ,2017,4,13,8,42.8,12.2,28.34,0,0,0,NA,NA,10,2017-04-13T14:00:00Z
ABQ,2017,4,13,9,42.98,17.06,34.81,130,6.904679999999999,7.945767650399998,NA,1024.4,10,2017-04-13T15:00:00Z
ABQ,2017,4,13,10,42.08,17.06,36.03,100,18.41248,21.188713734399997,NA,1024.2,10,2017-04-13T16:00:00Z
ABQ,2017,4,13,11,42.08,14,31.54,60,6.904679999999999,7.945767650399998,NA,1024.5,10,2017-04-13T17:00:00Z
ABQ,2017,4,13,12,41,14,32.88,340,4.60312,5.297178433599999,NA,1025.5,10,2017-04-13T18:00:00Z
ABQ,2017,4,13,13,44.06,17.96,34.72,100,3.4523399999999995,3.972883825199999,NA,1026.4,10,2017-04-13T19:00:00Z
ABQ,2017,4,13,14,44.06,17.06,33.4,340,3.4523399999999995,3.972883825199999,NA,1027.1,10,2017-04-13T20:00:00Z
ABQ,2017,4,13,15,48.02,19.04,31.3,310,5.7539,6.621473041999999,NA,1026.9,10,2017-04-13T21:00:00Z
ABQ,2017,4,13,16,51.98,17.96,25.79,NA,3.4523399999999995,3.972883825199999,NA,1026.6,10,2017-04-13T22:00:00Z
ABQ,2017,4,13,17,53.96,17.96,23.98,340,3.4523399999999995,3.972883825199999,NA,1025.9,10,2017-04-13T23:00:00Z
ABQ,2017,4,13,18,57.02,17.96,21.46,0,0,0,NA,1024.7,10,2017-04-14T00:00:00Z
ABQ,2017,4,13,19,59,15.98,18.35,0,0,0,NA,1023.8,10,2017-04-14T01:00:00Z
ABQ,2017,4,13,20,62.96,15.08,15.33,0,0,0,NA,1022.9,10,2017-04-14T02:00:00Z
ABQ,2017,4,13,21,64.94,15.08,14.3,NA,6.904679999999999,7.945767650399998,NA,1021.6,10,2017-04-14T03:00:00Z
ABQ,2017,4,13,22,66.02,14,13.14,NA,4.60312,5.297178433599999,NA,1020.7,10,2017-04-14T04:00:00Z
ABQ,2017,4,13,23,66.02,12.92,12.53,NA,4.60312,5.297178433599999,NA,1020.4,10,2017-04-14T05:00:00Z
ABQ,2017,4,14,0,64.94,15.08,14.3,240,6.904679999999999,7.945767650399998,NA,1020.4,10,2017-04-14T06:00:00Z
ABQ,2017,4,14,1,64.04,12.02,12.9,210,4.60312,5.297178433599999,NA,1020,10,2017-04-14T07:00:00Z
ABQ,2017,4,14,2,57.02,15.08,18.94,100,4.60312,5.297178433599999,NA,1021.1,10,2017-04-14T08:00:00Z
ABQ,2017,4,14,3,53.96,19.94,26.11,100,8.05546,9.2700622588,NA,1021.8,10,2017-04-14T09:00:00Z
ABQ,2017,4,14,4,51.98,17.96,25.79,100,6.904679999999999,7.945767650399998,NA,1021.8,10,2017-04-14T10:00:00Z
ABQ,2017,4,14,5,55.04,14,19.41,190,5.7539,6.621473041999999,NA,1021.4,10,2017-04-14T11:00:00Z
ABQ,2017,4,14,6,53.06,12.92,19.9,0,0,0,NA,1021.4,10,2017-04-14T12:00:00Z
ABQ,2017,4,14,7,50,17.96,27.75,0,0,0,NA,1021.1,10,2017-04-14T13:00:00Z
ABQ,2017,4,14,8,46.94,17.96,31.12,0,0,0,NA,1020.8,10,2017-04-14T14:00:00Z
ABQ,2017,4,14,9,46.04,17.96,32.2,90,4.60312,5.297178433599999,NA,1020.3,10,2017-04-14T15:00:00Z
ABQ,2017,4,14,10,46.04,17.06,30.97,0,0,0,NA,1020.1,10,2017-04-14T16:00:00Z
ABQ,2017,4,14,11,44.96,19.04,35.14,0,0,0,NA,1020.3,10,2017-04-14T17:00:00Z
ABQ,2017,4,14,12,41,19.04,40.9,40,4.60312,5.297178433599999,NA,1021.5,10,2017-04-14T18:00:00Z
ABQ,2017,4,14,13,44.96,19.94,36.52,300,3.4523399999999995,3.972883825199999,NA,1021.7,10,2017-04-14T19:00:00Z
ABQ,2017,4,14,14,51.98,17.96,25.79,0,0,0,NA,1021.7,10,2017-04-14T20:00:00Z
ABQ,2017,4,14,15,55.04,17.06,22.18,220,3.4523399999999995,3.972883825199999,NA,1021.5,10,2017-04-14T21:00:00Z
ABQ,2017,4,14,16,60.08,15.08,16.98,200,9.20624,10.594356867199998,NA,1020.8,10,2017-04-14T22:00:00Z
ABQ,2017,4,14,17,64.94,15.08,14.3,220,13.809359999999998,15.891535300799996,NA,1018.9,10,2017-04-14T23:00:00Z
ABQ,2017,4,14,18,68,12.92,11.7,150,9.20624,10.594356867199998,NA,1017.4,10,2017-04-15T00:00:00Z
ABQ,2017,4,14,19,69.98,14,11.47,230,8.05546,9.2700622588,NA,1016.3,10,2017-04-15T01:00:00Z
ABQ,2017,4,14,20,71.96,8.96,8.57,190,9.20624,10.594356867199998,NA,1014.7,10,2017-04-15T02:00:00Z
ABQ,2017,4,14,21,73.94,10.94,8.76,200,14.960139999999999,17.215829909199996,NA,1013.5,10,2017-04-15T03:00:00Z
ABQ,2017,4,14,22,73.94,10.94,8.76,170,8.05546,9.2700622588,NA,1012.5,10,2017-04-15T04:00:00Z
ABQ,2017,4,14,23,75.02,10.04,8.12,190,9.20624,10.594356867199998,NA,1011.6,10,2017-04-15T05:00:00Z
ABQ,2017,4,15,0,73.94,8.96,8.02,180,11.5078,13.242946083999998,NA,1011.3,10,2017-04-15T06:00:00Z
ABQ,2017,4,15,1,69.08,10.04,9.92,190,8.05546,9.2700622588,NA,1011.5,10,2017-04-15T07:00:00Z
ABQ,2017,4,15,2,60.98,12.02,14.37,110,5.7539,6.621473041999999,NA,1012.2,10,2017-04-15T08:00:00Z
ABQ,2017,4,15,3,59,14,16.83,110,6.904679999999999,7.945767650399998,NA,1012.6,10,2017-04-15T09:00:00Z
ABQ,2017,4,15,4,59,15.98,18.35,0,0,0,NA,1012.1,10,2017-04-15T10:00:00Z
ABQ,2017,4,15,5,60.08,15.08,16.98,200,9.20624,10.594356867199998,NA,1011.2,10,2017-04-15T11:00:00Z
ABQ,2017,4,15,6,59,15.08,17.64,190,17.261699999999998,19.864419125999994,NA,1011.1,10,2017-04-15T12:00:00Z
ABQ,2017,4,15,7,55.94,15.08,19.7,180,9.20624,10.594356867199998,NA,1011.2,10,2017-04-15T13:00:00Z
ABQ,2017,4,15,8,51.08,15.08,23.54,140,9.20624,10.594356867199998,NA,1010.9,10,2017-04-15T14:00:00Z
ABQ,2017,4,15,9,51.08,14,22.45,170,8.05546,9.2700622588,NA,1010.8,10,2017-04-15T15:00:00Z
ABQ,2017,4,15,10,48.02,15.08,26.38,130,6.904679999999999,7.945767650399998,NA,1011.1,10,2017-04-15T16:00:00Z
ABQ,2017,4,15,11,46.94,14,26.21,130,8.05546,9.2700622588,NA,1011,10,2017-04-15T17:00:00Z
ABQ,2017,4,15,12,46.94,15.08,27.47,120,9.20624,10.594356867199998,NA,1011,10,2017-04-15T18:00:00Z
ABQ,2017,4,15,13,53.96,15.98,22.02,130,4.60312,5.297178433599999,NA,1011,10,2017-04-15T19:00:00Z
ABQ,2017,4,15,14,57.92,14,17.49,170,4.60312,5.297178433599999,NA,1011,10,2017-04-15T20:00:00Z
ABQ,2017,4,15,15,60.98,17.06,17.92,270,5.7539,6.621473041999999,NA,1010.9,10,2017-04-15T21:00:00Z
ABQ,2017,4,15,16,66.92,12.02,11.67,180,4.60312,5.297178433599999,NA,1009.3,10,2017-04-15T22:00:00Z
ABQ,2017,4,15,17,69.98,10.94,10.02,NA,6.904679999999999,7.945767650399998,NA,1007.7,10,2017-04-15T23:00:00Z
ABQ,2017,4,15,18,75.92,6.98,6.86,270,9.20624,10.594356867199998,NA,1005.3,10,2017-04-16T00:00:00Z
ABQ,2017,4,15,19,80.96,-5.08,3.31,220,23.0156,26.485892167999996,NA,1003.6,10,2017-04-16T01:00:00Z
ABQ,2017,4,15,20,80.06,-4,3.59,230,13.809359999999998,15.891535300799996,NA,1003,10,2017-04-16T02:00:00Z
ABQ,2017,4,15,21,80.96,-2.02,3.83,250,13.809359999999998,15.891535300799996,NA,1001.7,10,2017-04-16T03:00:00Z
ABQ,2017,4,15,22,82.04,-5.08,3.19,260,19.56326,22.5130083428,NA,1001.3,10,2017-04-16T04:00:00Z
ABQ,2017,4,15,23,80.96,-4,3.49,270,19.56326,22.5130083428,NA,1001.4,10,2017-04-16T05:00:00Z
ABQ,2017,4,16,0,77,-2.02,4.36,260,24.166379999999997,27.810186776399995,NA,1002.3,10,2017-04-16T06:00:00Z
ABQ,2017,4,16,1,73.04,-0.04,5.47,270,12.658579999999999,14.567240692399997,NA,1002.8,10,2017-04-16T07:00:00Z
ABQ,2017,4,16,2,69.08,1.04,6.58,250,6.904679999999999,7.945767650399998,NA,1003.4,10,2017-04-16T08:00:00Z
ABQ,2017,4,16,3,66.92,-0.04,6.74,240,10.357019999999999,11.918651475599997,NA,1004.2,10,2017-04-16T09:00:00Z
ABQ,2017,4,16,4,66.92,1.04,7.09,220,12.658579999999999,14.567240692399997,NA,1003.6,10,2017-04-16T10:00:00Z
ABQ,2017,4,16,5,66.02,1.04,7.31,210,14.960139999999999,17.215829909199996,NA,1003.6,10,2017-04-16T11:00:00Z
ABQ,2017,4,16,6,64.04,1.04,7.83,230,10.357019999999999,11.918651475599997,NA,1003.6,10,2017-04-16T12:00:00Z
ABQ,2017,4,16,7,62.06,-0.04,7.98,260,5.7539,6.621473041999999,NA,1003.4,10,2017-04-16T13:00:00Z
ABQ,2017,4,16,8,55.94,1.04,10.45,180,5.7539,6.621473041999999,NA,1004,10,2017-04-16T14:00:00Z
ABQ,2017,4,16,9,53.06,1.94,12.11,180,8.05546,9.2700622588,NA,1003.9,10,2017-04-16T15:00:00Z
ABQ,2017,4,16,10,51.98,3.02,13.25,0,0,0,NA,1004.1,10,2017-04-16T16:00:00Z
ABQ,2017,4,16,11,53.06,1.94,12.11,230,4.60312,5.297178433599999,NA,1004,10,2017-04-16T17:00:00Z
ABQ,2017,4,16,12,50,3.02,14.25,0,0,0,NA,1004.9,10,2017-04-16T18:00:00Z
ABQ,2017,4,16,13,51.08,6.98,16.42,120,4.60312,5.297178433599999,NA,1005.5,10,2017-04-16T19:00:00Z
ABQ,2017,4,16,14,57.02,3.02,11.02,220,3.4523399999999995,3.972883825199999,NA,1005,10,2017-04-16T20:00:00Z
ABQ,2017,4,16,15,62.96,3.92,9.3,210,12.658579999999999,14.567240692399997,NA,1004.1,10,2017-04-16T21:00:00Z
ABQ,2017,4,16,16,66.02,3.02,8.02,190,19.56326,22.5130083428,NA,1003.2,10,2017-04-16T22:00:00Z
ABQ,2017,4,16,17,68,1.94,7.12,210,17.261699999999998,19.864419125999994,NA,1002,10,2017-04-16T23:00:00Z
ABQ,2017,4,16,18,71.96,1.94,6.22,220,19.56326,22.5130083428,NA,1000.1,10,2017-04-17T00:00:00Z
ABQ,2017,4,16,19,73.94,-0.94,5.08,250,25.317159999999998,29.134481384799994,NA,998.3,10,2017-04-17T01:00:00Z
ABQ,2017,4,16,20,77,-0.94,4.59,260,24.166379999999997,27.810186776399995,NA,997.1,10,2017-04-17T02:00:00Z
ABQ,2017,4,16,21,75.92,-2.92,4.33,240,31.07106,35.755954426799995,NA,996.6,10,2017-04-17T03:00:00Z
ABQ,2017,4,16,22,73.94,1.94,5.82,270,28.769499999999997,33.10736521,NA,997,10,2017-04-17T04:00:00Z
ABQ,2017,4,16,23,71.96,1.94,6.22,260,31.07106,35.755954426799995,NA,997.2,10,2017-04-17T05:00:00Z
ABQ,2017,4,17,0,68,1.94,7.12,270,27.618719999999996,31.78307060159999,NA,998.9,10,2017-04-17T06:00:00Z
ABQ,2017,4,17,1,64.94,-0.04,7.22,280,21.864819999999998,25.161597559599997,NA,1000.2,10,2017-04-17T07:00:00Z
ABQ,2017,4,17,2,60.8,10.4,13.46,330,19.56326,22.5130083428,NA,NA,10,2017-04-17T08:00:00Z
ABQ,2017,4,17,3,55.94,10.94,16.41,340,11.5078,13.242946083999998,NA,1003.2,10,2017-04-17T09:00:00Z
ABQ,2017,4,17,4,55.04,10.94,16.96,280,8.05546,9.2700622588,NA,1003.1,10,2017-04-17T10:00:00Z
ABQ,2017,4,17,5,53.06,15.08,21.88,320,17.261699999999998,19.864419125999994,NA,1003.4,10,2017-04-17T11:00:00Z
ABQ,2017,4,17,6,50,6.08,16.4,350,14.960139999999999,17.215829909199996,NA,1003.9,10,2017-04-17T12:00:00Z
ABQ,2017,4,17,7,46.94,5,17.51,330,9.20624,10.594356867199998,NA,1003.7,10,2017-04-17T13:00:00Z
ABQ,2017,4,17,8,46.04,5,18.12,340,10.357019999999999,11.918651475599997,NA,1003.5,10,2017-04-17T14:00:00Z
ABQ,2017,4,17,9,44.96,6.98,20.65,350,9.20624,10.594356867199998,NA,1004,10,2017-04-17T15:00:00Z
ABQ,2017,4,17,10,42.98,8.96,24.36,350,11.5078,13.242946083999998,NA,1005.5,10,2017-04-17T16:00:00Z
ABQ,2017,4,17,11,41,10.04,27.59,350,14.960139999999999,17.215829909199996,NA,1007,10,2017-04-17T17:00:00Z
ABQ,2017,4,17,12,41,12.92,31.36,350,13.809359999999998,15.891535300799996,NA,1008.9,10,2017-04-17T18:00:00Z
ABQ,2017,4,17,13,39.92,17.06,39.17,320,14.960139999999999,17.215829909199996,NA,1010.4,10,2017-04-17T19:00:00Z
ABQ,2017,4,17,14,41,15.08,34.47,330,16.11092,18.5401245176,NA,1012.3,10,2017-04-17T20:00:00Z
ABQ,2017,4,17,15,44.06,14,29.23,340,16.11092,18.5401245176,NA,1012.6,10,2017-04-17T21:00:00Z
ABQ,2017,4,17,16,46.04,14,27.11,360,18.41248,21.188713734399997,NA,1012.8,10,2017-04-17T22:00:00Z
ABQ,2017,4,17,17,48.92,12.92,23.2,10,16.11092,18.5401245176,NA,1013.3,10,2017-04-17T23:00:00Z
ABQ,2017,4,17,18,51.08,10.94,19.61,340,11.5078,13.242946083999998,NA,1013.3,10,2017-04-18T00:00:00Z
ABQ,2017,4,17,19,51.98,8.96,17.36,NA,5.7539,6.621473041999999,NA,1013.4,10,2017-04-18T01:00:00Z
ABQ,2017,4,17,20,55.04,10.04,16.29,20,6.904679999999999,7.945767650399998,NA,1013.1,10,2017-04-18T02:00:00Z
ABQ,2017,4,17,21,55.94,10.04,15.77,10,11.5078,13.242946083999998,NA,1012.5,9,2017-04-18T03:00:00Z
ABQ,2017,4,17,22,53.96,15.98,22.02,270,19.56326,22.5130083428,NA,1013.9,10,2017-04-18T04:00:00Z
ABQ,2017,4,17,23,53.96,17.06,23.07,NA,4.60312,5.297178433599999,NA,1014.2,10,2017-04-18T05:00:00Z
ABQ,2017,4,18,0,51.08,24.08,34.57,100,13.809359999999998,15.891535300799996,NA,1014.9,10,2017-04-18T06:00:00Z
ABQ,2017,4,18,1,48.92,24.08,37.46,100,6.904679999999999,7.945767650399998,NA,1015.4,10,2017-04-18T07:00:00Z
ABQ,2017,4,18,2,46.94,24.08,40.35,0,0,0,NA,1016.6,10,2017-04-18T08:00:00Z
ABQ,2017,4,18,3,48.92,21.92,34.21,340,3.4523399999999995,3.972883825199999,NA,1016.5,10,2017-04-18T09:00:00Z
ABQ,2017,4,18,4,48.02,6.98,18.4,350,6.904679999999999,7.945767650399998,NA,1016.8,10,2017-04-18T10:00:00Z
ABQ,2017,4,18,5,41,15.98,35.85,0,0,0,NA,1017.4,10,2017-04-18T11:00:00Z
ABQ,2017,4,18,6,39.92,15.98,37.38,0,0,0,NA,1017.6,10,2017-04-18T12:00:00Z
ABQ,2017,4,18,7,37.94,14,37.05,120,3.4523399999999995,3.972883825199999,NA,1017.9,10,2017-04-18T13:00:00Z
ABQ,2017,4,18,8,35.96,12.92,38.2,120,6.904679999999999,7.945767650399998,NA,1017.2,10,2017-04-18T14:00:00Z
ABQ,2017,4,18,9,37.94,12.02,33.95,180,5.7539,6.621473041999999,NA,1017.1,10,2017-04-18T15:00:00Z
ABQ,2017,4,18,10,37.04,12.92,36.6,0,0,0,NA,1017.9,10,2017-04-18T16:00:00Z
ABQ,2017,4,18,11,30.02,10.04,42.66,0,0,0,NA,1019.5,10,2017-04-18T17:00:00Z
ABQ,2017,4,18,12,32,8.96,37.52,130,4.60312,5.297178433599999,NA,1020.6,10,2017-04-18T18:00:00Z
ABQ,2017,4,18,13,37.94,6.98,27.09,160,3.4523399999999995,3.972883825199999,NA,1020.6,10,2017-04-18T19:00:00Z
ABQ,2017,4,18,14,42.98,10.04,25.57,250,4.60312,5.297178433599999,NA,1020.9,10,2017-04-18T20:00:00Z
ABQ,2017,4,18,15,48.92,8.06,18.68,280,3.4523399999999995,3.972883825199999,NA,1020.1,10,2017-04-18T21:00:00Z
ABQ,2017,4,18,16,53.06,5,13.94,330,8.05546,9.2700622588,NA,1019.6,10,2017-04-18T22:00:00Z
ABQ,2017,4,18,17,53.96,5,13.49,250,6.904679999999999,7.945767650399998,NA,1019.7,10,2017-04-18T23:00:00Z
ABQ,2017,4,18,18,57.92,5,11.69,0,0,0,NA,1018.7,10,2017-04-19T00:00:00Z
ABQ,2017,4,18,19,62.06,5,10.09,260,5.7539,6.621473041999999,NA,1017.1,10,2017-04-19T01:00:00Z
ABQ,2017,4,18,20,64.04,3.02,8.59,240,11.5078,13.242946083999998,NA,1015.9,10,2017-04-19T02:00:00Z
ABQ,2017,4,18,21,66.92,1.94,7.39,280,11.5078,13.242946083999998,NA,1013.9,10,2017-04-19T03:00:00Z
ABQ,2017,4,18,22,68,1.94,7.12,NA,3.4523399999999995,3.972883825199999,NA,1012.8,10,2017-04-19T04:00:00Z
ABQ,2017,4,18,23,69.98,1.94,6.65,160,8.05546,9.2700622588,NA,1012.7,10,2017-04-19T05:00:00Z
ABQ,2017,4,19,0,68,-0.04,6.49,170,10.357019999999999,11.918651475599997,NA,1012.4,10,2017-04-19T06:00:00Z
ABQ,2017,4,19,1,62.96,1.94,8.48,170,4.60312,5.297178433599999,NA,1012.2,10,2017-04-19T07:00:00Z
ABQ,2017,4,19,2,57.02,1.94,10.48,100,3.4523399999999995,3.972883825199999,NA,1013,10,2017-04-19T08:00:00Z
ABQ,2017,4,19,3,55.04,3.02,11.84,110,5.7539,6.621473041999999,NA,1013,10,2017-04-19T09:00:00Z
ABQ,2017,4,19,4,55.04,5,12.97,100,3.4523399999999995,3.972883825199999,NA,1012.3,10,2017-04-19T10:00:00Z
ABQ,2017,4,19,5,50,3.02,14.25,120,6.904679999999999,7.945767650399998,NA,1012.3,10,2017-04-19T11:00:00Z
ABQ,2017,4,19,6,53.06,-0.04,11.04,150,5.7539,6.621473041999999,NA,1011.5,10,2017-04-19T12:00:00Z
ABQ,2017,4,19,7,46.94,1.94,15.2,130,5.7539,6.621473041999999,NA,1011.7,10,2017-04-19T13:00:00Z
ABQ,2017,4,19,8,46.04,1.04,15.09,110,8.05546,9.2700622588,NA,1011.6,10,2017-04-19T14:00:00Z
ABQ,2017,4,19,9,44.06,1.04,16.26,110,5.7539,6.621473041999999,NA,1011.4,10,2017-04-19T15:00:00Z
ABQ,2017,4,19,10,46.94,-0.04,13.86,170,3.4523399999999995,3.972883825199999,NA,1011.1,10,2017-04-19T16:00:00Z
ABQ,2017,4,19,11,46.04,5,18.12,0,0,0,NA,1011.7,10,2017-04-19T17:00:00Z
ABQ,2017,4,19,12,44.06,6.98,21.38,20,4.60312,5.297178433599999,NA,1012.7,10,2017-04-19T18:00:00Z
ABQ,2017,4,19,13,46.94,10.04,21.99,0,0,0,NA,1013.6,10,2017-04-19T19:00:00Z
ABQ,2017,4,19,14,51.98,8.96,17.36,0,0,0,NA,1013.8,10,2017-04-19T20:00:00Z
ABQ,2017,4,19,15,57.02,8.06,13.87,0,0,0,NA,1013.5,10,2017-04-19T21:00:00Z
ABQ,2017,4,19,16,64.04,3.92,8.95,200,10.357019999999999,11.918651475599997,NA,1012.3,10,2017-04-19T22:00:00Z
ABQ,2017,4,19,17,66.92,-0.04,6.74,160,11.5078,13.242946083999998,NA,1011.5,10,2017-04-19T23:00:00Z
ABQ,2017,4,19,18,69.08,1.04,6.58,0,0,0,NA,1009.4,10,2017-04-20T00:00:00Z
ABQ,2017,4,19,19,71.96,1.94,6.22,200,13.809359999999998,15.891535300799996,NA,1008.6,10,2017-04-20T01:00:00Z
ABQ,2017,4,19,20,71.96,3.02,6.54,190,18.41248,21.188713734399997,NA,1008.1,10,2017-04-20T02:00:00Z
ABQ,2017,4,19,21,75.92,1.04,5.22,200,11.5078,13.242946083999998,NA,1006.2,10,2017-04-20T03:00:00Z
ABQ,2017,4,19,22,75.92,-2.92,4.33,200,9.20624,10.594356867199998,NA,1004.8,10,2017-04-20T04:00:00Z
ABQ,2017,4,19,23,75.02,-0.94,4.9,NA,3.4523399999999995,3.972883825199999,NA,1004.2,10,2017-04-20T05:00:00Z
ABQ,2017,4,20,0,75.02,1.04,5.38,210,12.658579999999999,14.567240692399997,NA,1004.2,10,2017-04-20T06:00:00Z
ABQ,2017,4,20,1,71.96,-7.06,4.06,190,23.0156,26.485892167999996,NA,1004.1,10,2017-04-20T07:00:00Z
ABQ,2017,4,20,2,68,-7.06,4.64,170,13.809359999999998,15.891535300799996,NA,1004.5,10,2017-04-20T08:00:00Z
ABQ,2017,4,20,3,68,-5.98,4.89,180,14.960139999999999,17.215829909199996,NA,1003.9,10,2017-04-20T09:00:00Z
ABQ,2017,4,20,4,66.02,-2.02,6.33,200,10.357019999999999,11.918651475599997,NA,1003.6,10,2017-04-20T10:00:00Z
ABQ,2017,4,20,5,64.94,-0.94,6.92,210,8.05546,9.2700622588,NA,1003.1,10,2017-04-20T11:00:00Z
ABQ,2017,4,20,6,60.98,-0.04,8.3,150,5.7539,6.621473041999999,NA,1003.6,10,2017-04-20T12:00:00Z
ABQ,2017,4,20,7,57.92,-0.04,9.25,0,0,0,NA,1003.8,10,2017-04-20T13:00:00Z
ABQ,2017,4,20,8,60.98,-2.02,7.56,280,3.4523399999999995,3.972883825199999,NA,1003.2,10,2017-04-20T14:00:00Z
ABQ,2017,4,20,9,57.02,1.04,10.05,270,6.904679999999999,7.945767650399998,NA,1003,10,2017-04-20T15:00:00Z
ABQ,2017,4,20,10,53.96,1.94,11.72,290,9.20624,10.594356867199998,NA,1003.7,10,2017-04-20T16:00:00Z
ABQ,2017,4,20,11,53.06,3.02,12.73,240,5.7539,6.621473041999999,NA,1004.7,10,2017-04-20T17:00:00Z
ABQ,2017,4,20,12,51.98,3.92,13.81,250,6.904679999999999,7.945767650399998,NA,1005.4,10,2017-04-20T18:00:00Z
ABQ,2017,4,20,13,55.04,3.02,11.84,0,0,0,NA,1006.3,10,2017-04-20T19:00:00Z
ABQ,2017,4,20,14,57.92,5,11.69,340,4.60312,5.297178433599999,NA,1006.5,10,2017-04-20T20:00:00Z
ABQ,2017,4,20,15,62.96,6.08,10.26,240,11.5078,13.242946083999998,NA,1005.6,10,2017-04-20T21:00:00Z
ABQ,2017,4,20,16,64.94,3.02,8.32,270,14.960139999999999,17.215829909199996,NA,1005.4,10,2017-04-20T22:00:00Z
ABQ,2017,4,20,17,66.92,1.04,7.09,250,16.11092,18.5401245176,NA,1005,10,2017-04-20T23:00:00Z
ABQ,2017,4,20,18,69.98,-0.94,5.81,270,20.714039999999997,23.837302951199995,NA,1004,10,2017-04-21T00:00:00Z
ABQ,2017,4,20,19,71.96,-2.92,4.95,250,18.41248,21.188713734399997,NA,1003.4,10,2017-04-21T01:00:00Z
ABQ,2017,4,20,20,73.94,-4,4.4,240,24.166379999999997,27.810186776399995,NA,1002,10,2017-04-21T02:00:00Z
ABQ,2017,4,20,21,75.02,-7.06,3.66,260,24.166379999999997,27.810186776399995,NA,1001.5,10,2017-04-21T03:00:00Z
ABQ,2017,4,20,22,75.92,-7.96,3.4,250,21.864819999999998,25.161597559599997,NA,1001,10,2017-04-21T04:00:00Z
ABQ,2017,4,20,23,75.02,-5.98,3.86,270,21.864819999999998,25.161597559599997,NA,1001.4,10,2017-04-21T05:00:00Z
ABQ,2017,4,21,0,73.04,-5.08,4.3,270,19.56326,22.5130083428,NA,1002.1,10,2017-04-21T06:00:00Z
ABQ,2017,4,21,1,69.08,-2.02,5.7,270,14.960139999999999,17.215829909199996,NA,1003.2,10,2017-04-21T07:00:00Z
ABQ,2017,4,21,2,64.94,-2.92,6.3,280,14.960139999999999,17.215829909199996,NA,1004.3,10,2017-04-21T08:00:00Z
ABQ,2017,4,21,3,62.96,-0.94,7.41,290,12.658579999999999,14.567240692399997,NA,1005.1,10,2017-04-21T09:00:00Z
ABQ,2017,4,21,4,60.08,-0.04,8.57,170,4.60312,5.297178433599999,NA,1006.1,10,2017-04-21T10:00:00Z
ABQ,2017,4,21,5,59,1.04,9.36,230,6.904679999999999,7.945767650399998,NA,1006.7,10,2017-04-21T11:00:00Z
ABQ,2017,4,21,6,55.04,1.04,10.8,290,5.7539,6.621473041999999,NA,1007.5,10,2017-04-21T12:00:00Z
ABQ,2017,4,21,7,55.04,1.94,11.26,230,9.20624,10.594356867199998,NA,1007.4,10,2017-04-21T13:00:00Z
ABQ,2017,4,21,8,51.98,3.02,13.25,250,9.20624,10.594356867199998,NA,1007.6,10,2017-04-21T14:00:00Z
ABQ,2017,4,21,9,50,3.92,14.86,0,0,0,NA,1007.9,10,2017-04-21T15:00:00Z
ABQ,2017,4,21,10,51.08,3.02,13.69,220,3.4523399999999995,3.972883825199999,NA,1008.1,10,2017-04-21T16:00:00Z
ABQ,2017,4,21,11,51.08,6.08,15.76,270,10.357019999999999,11.918651475599997,NA,1008.6,10,2017-04-21T17:00:00Z
